spot8-us-east1-c-run5-worker-3,2745.423509,Job completed
spot8-us-east1-c-run5-worker-4,2744.560246,Job completed
spot8-us-east1-c-run5-worker-5,1436.167228,Revoked
spot8-us-east1-c-run5-worker-6,2742.405762,Job completed
spot8-us-east1-c-run6-master,2159.433524,Job completed
spot8-us-east1-c-run6-worker-0,2158.786037,Job completed
spot8-us-east1-c-run6-worker-1,2158.266062,Job completed
spot8-us-east1-c-run6-worker-2,2157.487149,Job completed
spot8-us-east1-c-run6-worker-3,2156.8354,Job completed
spot8-us-east1-c-run6-worker-4,2156.412405,Job completed
spot8-us-east1-c-run6-worker-5,2155.656134,Job completed
spot8-us-east1-c-run6-worker-6,2154.733765,Job completed
spot8-us-east1-c-run7-master,2158.182921,Job completed
spot8-us-east1-c-run7-worker-0,2157.567565,Job completed
spot8-us-east1-c-run7-worker-1,2156.926579,Job completed
spot8-us-east1-c-run7-worker-2,2156.174984,Job completed
spot8-us-east1-c-run7-worker-3,2155.39295,Job completed
spot8-us-east1-c-run7-worker-4,2154.686976,Job completed
spot8-us-east1-c-run7-worker-5,2153.784069,Job completed
spot8-us-east1-c-run7-worker-6,2152.923926,Job completed
spot8-us-east1-c-run8-master,2384.829713,Job completed
spot8-us-east1-c-run8-worker-0,2383.385181,Job completed
spot8-us-east1-c-run8-worker-1,2382.252673,Job completed
spot8-us-east1-c-run8-worker-2,500.96623,Revoked
spot8-us-east1-c-run8-worker-3,2379.422336,Job completed
spot8-us-east1-c-run8-worker-4,2378.530061,Job completed
spot8-us-east1-c-run8-worker-5,2377.37191,Job completed
spot8-us-east1-c-run8-worker-6,2376.487103,Job completed
spot8-us-central1-c-run1-master,2315.526295,Job Completed
spot8-us-central1-c-run1-worker-0,2313.45274,Job Completed
spot8-us-central1-c-run1-worker-1,2308.208852,Job Completed
spot8-us-central1-c-run1-worker-2,2301.817817,Job Completed
spot8-us-central1-c-run1-worker-3,2301.796563,Job Completed
spot8-us-central1-c-run1-worker-4,2298.865156,Job Completed
spot8-us-central1-c-run1-worker-5,2298.434972,Job Completed
spot8-us-central1-c-run1-worker-6,2294.628475,Job Completed
spot8-us-central1-c-run2-master,2334.617265,Job completed
spot8-us-central1-c-run2-worker-0,2334.232674,Job completed
spot8-us-central1-c-run2-worker-1,2333.915095,Job completed
spot8-us-central1-c-run2-worker-2,2333.352105,Job completed
spot8-us-central1-c-run2-worker-3,2329.53312,Job completed
spot8-us-central1-c-run2-worker-4,2218.396749,Revoked
spot8-us-central1-c-run2-worker-5,2324.661437,Job completed
spot8-us-central1-c-run2-worker-6,2324.094655,Job completed
spot8-us-central1-c-run3-master,2248.911658,Job completed
spot8-us-central1-c-run3-worker-0,2246.073629,Job completed
spot8-us-central1-c-run3-worker-1,2245.87618,Job completed
spot8-us-central1-c-run3-worker-2,2242.380215,Job completed
spot8-us-central1-c-run3-worker-3,2242.245972,Job completed
spot8-us-central1-c-run3-worker-4,2238.46485,Job completed
spot8-us-central1-c-run3-worker-5,2238.393772,Job completed
spot8-us-central1-c-run3-worker-6,2237.786176,Job completed
spot8-us-central1-c-run4-master,2289.548351,Job completed
spot8-us-central1-c-run4-worker-0,2289.355843,Job completed
spot8-us-central1-c-run4-worker-1,2285.724858,Job completed
spot8-us-central1-c-run4-worker-2,2282.924109,Job completed
spot8-us-central1-c-run4-worker-3,2278.853834,Job completed
spot8-us-central1-c-run4-worker-4,2278.127783,Job completed
spot8-us-central1-c-run4-worker-5,2278.269799,Job completed
spot8-us-central1-c-run4-worker-6,2274.813159,Job completed
spot8-us-central1-c-run5-master,2391.880073,Job completed
spot8-us-central1-c-run5-worker-0,2387.491146,Job completed
spot8-us-central1-c-run5-worker-1,2386.694788,Job completed
spot8-us-central1-c-run5-worker-2,2386.130959,Job completed
spot8-us-central1-c-run5-worker-3,2385.101638,Job completed
spot8-us-central1-c-run5-worker-4,2384.944756,Job completed
spot8-us-central1-c-run5-worker-5,2382.430891,Job completed
spot8-us-central1-c-run5-worker-6,2382.82667,Job completed
spot8-us-central1-c-run6-master,2185.632378,Job completed
spot8-us-central1-c-run6-worker-0,2186.101437,Job completed
spot8-us-central1-c-run6-worker-1,2185.235501,Job completed
spot8-us-central1-c-run6-worker-2,2182.190038,Job completed
spot8-us-central1-c-run6-worker-3,2178.008804,Job completed
spot8-us-central1-c-run6-worker-4,2178.170543,Job completed
spot8-us-central1-c-run6-worker-5,2177.396677,Job completed
spot8-us-central1-c-run6-worker-6,2177.16994,Job completed
spot8-us-central1-c-run7-master,2167.529886,Job completed
spot8-us-central1-c-run7-worker-0,2163.360038,Job completed
spot8-us-central1-c-run7-worker-1,2162.098315,Job completed
spot8-us-central1-c-run7-worker-2,2157.311458,Job completed
spot8-us-central1-c-run7-worker-3,2156.708037,Job completed
spot8-us-central1-c-run7-worker-4,2155.947113,Job completed
spot8-us-central1-c-run7-worker-5,2155.47786,Job completed
spot8-us-central1-c-run7-worker-6,2150.891688,Job completed
spot8-us-central1-c-run8-master,2182.385619,Job completed
spot8-us-central1-c-run8-worker-0,2179.299809,Job completed
spot8-us-central1-c-run8-worker-1,2178.678244,Job completed
spot8-us-central1-c-run8-worker-2,2178.153695,Job completed
spot8-us-central1-c-run8-worker-3,2177.673962,Job completed
spot8-us-central1-c-run8-worker-4,2177.131718,Job completed
spot8-us-central1-c-run8-worker-5,2176.2989,Job completed
spot8-us-central1-c-run8-worker-6,2175.606694,Job completed
spot8-us-central1-c-run9-master,2272.062591,Job completed
spot8-us-central1-c-run9-worker-0,2272.137608,Job completed
spot8-us-central1-c-run9-worker-1,2268.422508,Job completed
spot8-us-central1-c-run9-worker-2,2268.193272,Job completed
spot8-us-central1-c-run9-worker-3,2264.375413,Job completed
spot8-us-central1-c-run9-worker-4,2264.197228,Job completed
spot8-us-central1-c-run9-worker-5,2263.87578,Job completed
spot8-us-central1-c-run9-worker-6,2260.388821,Job completed
spot8-us-west1-b-run1-master,2415.951763,Job Completed
spot8-us-west1-b-run1-worker-0,2414.71003,Job Completed
spot8-us-west1-b-run1-worker-1,2412.904176,Job Completed
spot8-us-west1-b-run1-worker-2,2410.713634,Job Completed
spot8-us-west1-b-run1-worker-3,1748.548613,Revoked
spot8-us-west1-b-run1-worker-4,2406.453571,Job Completed
spot8-us-west1-b-run1-worker-5,2403.360337,Job Completed
spot8-us-west1-b-run1-worker-6,2400.528623,Job Completed
spot8-us-west1-b-run2-master,2304.7535,Job completed
spot8-us-west1-b-run2-worker-0,2304.212623,Job completed
spot8-us-west1-b-run2-worker-1,2303.577238,Job completed
spot8-us-west1-b-run2-worker-2,2301.689923,Job completed
spot8-us-west1-b-run2-worker-3,2301.018655,Job completed
spot8-us-west1-b-run2-worker-4,2300.28126,Job completed
spot8-us-west1-b-run2-worker-5,2299.515001,Job completed
spot8-us-west1-b-run2-worker-6,2298.650457,Job completed
spot8-us-west1-b-run3-master,2251.132689,Job completed
spot8-us-west1-b-run3-worker-0,2250.596322,Job completed
spot8-us-west1-b-run3-worker-1,2249.639538,Job completed
spot8-us-west1-b-run3-worker-2,2248.922782,Job completed
spot8-us-west1-b-run3-worker-3,2248.113888,Job completed
spot8-us-west1-b-run3-worker-4,2247.52081,Job completed
spot8-us-west1-b-run3-worker-5,2246.705815,Job completed
spot8-us-west1-b-run3-worker-6,2246.171499,Job completed
spot8-us-west1-b-run4-master,2219.817077,Job completed
spot8-us-west1-b-run4-worker-0,2219.526399,Job completed
spot8-us-west1-b-run4-worker-1,2218.700216,Job completed
spot8-us-west1-b-run4-worker-2,2217.451278,Job completed
spot8-us-west1-b-run4-worker-3,2216.153499,Job completed
spot8-us-west1-b-run4-worker-4,2214.566797,Job completed
spot8-us-west1-b-run4-worker-5,2213.449432,Job completed
spot8-us-west1-b-run4-worker-6,2212.788575,Job completed
spot8-us-west1-b-run5-master,2832.335869,Manually stopped due to revoked master
spot8-us-west1-b-run5-worker-0,3016.266609,Manually stopped due to revoked master
spot8-us-west1-b-run5-worker-1,3014.958528,Manually stopped due to revoked master
spot8-us-west1-b-run5-worker-2,3013.203343,Manually stopped due to revoked master
spot8-us-west1-b-run5-worker-3,3011.809595,Manually stopped due to revoked master
spot8-us-west1-b-run5-worker-4,3010.096744,Manually stopped due to revoked master
spot8-us-west1-b-run5-worker-5,3009.063022,Manually stopped due to revoked master
spot8-us-west1-b-run5-worker-6,3007.951242,Manually stopped due to revoked master
spot8-us-west1-b-run6-master,2225.379327,Job completed
spot8-us-west1-b-run6-worker-0,2225.166399,Job completed
spot8-us-west1-b-run6-worker-1,2223.922117,Job completed
spot8-us-west1-b-run6-worker-2,2223.009554,Job completed
spot8-us-west1-b-run6-worker-3,2222.012025,Job completed
spot8-us-west1-b-run6-worker-4,2221.419171,Job completed
spot8-us-west1-b-run6-worker-5,2220.969964,Job completed
spot8-us-west1-b-run6-worker-6,2220.531443,Job completed
spot8-us-west1-b-run7-master,2278.971815,Job completed
spot8-us-west1-b-run7-worker-0,2279.053279,Job completed
spot8-us-west1-b-run7-worker-1,2278.159249,Job completed
spot8-us-west1-b-run7-worker-2,2277.511156,Job completed
spot8-us-west1-b-run7-worker-3,2276.84648,Job completed
spot8-us-west1-b-run7-worker-4,2276.6105,Job completed
spot8-us-west1-b-run7-worker-5,2275.783674,Job completed
spot8-us-west1-b-run7-worker-6,2274.611976,Job completed
spot8-us-west1-b-run8-master,2283.050312,Job completed
spot8-us-west1-b-run8-worker-0,2282.028526,Job completed
spot8-us-west1-b-run8-worker-1,2281.153047,Job completed
spot8-us-west1-b-run8-worker-2,2280.136448,Job completed
spot8-us-west1-b-run8-worker-3,2279.105879,Job completed
spot8-us-west1-b-run8-worker-4,2278.262686,Job completed
spot8-us-west1-b-run8-worker-5,2277.363993,Job completed
spot8-us-west1-b-run8-worker-6,2276.638242,Job completed
spot8-us-west1-b-run9-master,2327.585828,Job completed
spot8-us-west1-b-run9-worker-0,2327.045568,Job completed
spot8-us-west1-b-run9-worker-1,2326.497406,Job completed
spot8-us-west1-b-run9-worker-2,2325.430654,Job completed
spot8-us-west1-b-run9-worker-3,2324.445657,Job completed
spot8-us-west1-b-run9-worker-4,2323.446104,Job completed
spot8-us-west1-b-run9-worker-5,2321.961616,Job completed
spot8-us-west1-b-run9-worker-6,2320.932089,Job completed
spot8-europe-west1-b-run1-master,2322.623716,Job Completed
spot8-europe-west1-b-run1-worker-0,2317.695291,Job Completed
spot8-europe-west1-b-run1-worker-1,2316.41976,Job Completed
spot8-europe-west1-b-run1-worker-2,2313.602421,Job Completed
spot8-europe-west1-b-run1-worker-3,2312.790336,Job Completed
spot8-europe-west1-b-run1-worker-4,2311.225274,Job Completed
spot8-europe-west1-b-run1-worker-5,2309.030106,Job Completed
spot8-europe-west1-b-run1-worker-6,2305.595445,Job Completed
spot8-europe-west1-b-run2-master,2319.21214,Job completed
spot8-europe-west1-b-run2-worker-0,2318.625203,Job completed
spot8-europe-west1-b-run2-worker-1,2317.732658,Job completed
spot8-europe-west1-b-run2-worker-2,2317.043556,Job completed
spot8-europe-west1-b-run2-worker-3,2316.252198,Job completed
spot8-europe-west1-b-run2-worker-4,2315.230255,Job completed
spot8-europe-west1-b-run2-worker-5,2314.310993,Job completed
spot8-europe-west1-b-run2-worker-6,2313.696186,Job completed
spot8-europe-west1-b-run3-master,2809.19708,Manually stopped due to revoked master
spot8-europe-west1-b-run3-worker-0,3116.233806,Manually stopped due to revoked master
spot8-europe-west1-b-run3-worker-1,3116.778478,Manually stopped due to revoked master
spot8-europe-west1-b-run3-worker-2,3115.480652,Manually stopped due to revoked master
spot8-europe-west1-b-run3-worker-3,3114.299226,Manually stopped due to revoked master
spot8-europe-west1-b-run3-worker-4,3113.033156,Manually stopped due to revoked master
spot8-europe-west1-b-run3-worker-5,3111.574363,Manually stopped due to revoked master
spot8-europe-west1-b-run3-worker-6,3110.015672,Manually stopped due to revoked master
spot8-europe-west1-b-run4-master,2242.991692,Job completed
spot8-europe-west1-b-run4-worker-0,2242.273295,Job completed
spot8-europe-west1-b-run4-worker-1,2241.286392,Job completed
spot8-europe-west1-b-run4-worker-2,2240.25497,Job completed
spot8-europe-west1-b-run4-worker-3,2239.474299,Job completed
spot8-europe-west1-b-run4-worker-4,2238.680951,Job completed
spot8-europe-west1-b-run4-worker-5,2237.944597,Job completed
spot8-europe-west1-b-run4-worker-6,2237.247996,Job completed
spot8-europe-west1-b-run5-master,2292.770529,Job completed
spot8-europe-west1-b-run5-worker-0,2292.754615,Job completed
spot8-europe-west1-b-run5-worker-1,2291.957897,Job completed
spot8-europe-west1-b-run5-worker-2,2291.349646,Job completed
spot8-europe-west1-b-run5-worker-3,2290.87663,Job completed
spot8-europe-west1-b-run5-worker-4,2289.852589,Job completed
spot8-europe-west1-b-run5-worker-5,2288.450817,Job completed
spot8-europe-west1-b-run5-worker-6,2286.953257,Job completed
spot8-europe-west1-b-run6-master,2247.185201,Job completed
spot8-europe-west1-b-run6-worker-0,2246.657339,Job completed
spot8-europe-west1-b-run6-worker-1,2245.794763,Job completed
spot8-europe-west1-b-run6-worker-2,2245.018262,Job completed
spot8-europe-west1-b-run6-worker-3,2244.089667,Job completed
spot8-europe-west1-b-run6-worker-4,2243.173458,Job completed
spot8-europe-west1-b-run6-worker-5,2242.464176,Job completed
spot8-europe-west1-b-run6-worker-6,2241.125995,Job completed
